call_id,customer_id,vehicle_id,agent_id,branch,call_date,call_type,issue_category,priority,call_duration_mins,call_notes
2612,845,1141,29,Tambaram,2025-01-04,Service Inquiry,General Checkup,Medium,22,Customer contacted branch regarding general checkup.
2613,845,1141,24,Tambaram,2025-02-18,General Query,AMC Plan Details,Low,17,Customer requested information regarding amc plan details.
2614,846,1142,114,Singanallur,2026-02-05,Service Inquiry,Battery Check,Low,22,Customer contacted branch regarding battery check.
2615,846,1142,102,Singanallur,2025-01-11,Complaint,Brake Noise,Medium,14,Customer reports unusual brake sound.
2616,846,1142,101,Singanallur,2025-05-19,Complaint,Engine Overheating,High,8,Engine temperature rises significantly in traffic conditions.
2617,846,1142,109,Singanallur,2025-11-18,Complaint,Oil Leakage,Medium,2,Engine oil leakage suspected.
2618,846,1142,112,Singanallur,2025-03-20,Follow Up,Service Status Check,Medium,3,Customer requested update regarding service status check.
2619,847,1143,127,KK Nagar,2026-05-10,Complaint,Low Mileage,Low,23,Customer dissatisfied with fuel efficiency.
2620,847,1143,116,KK Nagar,2026-04-23,Complaint,Battery Drain,Low,10,Battery losing charge within short periods.
2621,847,1143,124,KK Nagar,2024-07-01,Service Inquiry,Brake Inspection,Low,12,Customer contacted branch regarding brake inspection.
2622,847,1143,118,KK Nagar,2025-03-26,Service Inquiry,Oil Change,Medium,22,Customer contacted branch regarding oil change.
2623,847,1143,126,KK Nagar,2025-06-07,Complaint,Battery Issue,Medium,20,Battery not retaining charge properly.
2624,848,1144,37,Porur,2024-09-17,Complaint,Oil Leakage,Medium,5,Customer reports oil dripping after parking.
2625,848,1144,39,Porur,2024-10-13,Complaint,Suspension Noise,Low,16,Customer reports unusual suspension sound.
2626,848,1144,39,Porur,2026-02-22,Service Inquiry,Periodic Service,Medium,7,Customer contacted branch regarding periodic service.
2627,849,1145,156,Thirunagar,2025-11-16,Service Inquiry,Chain Adjustment,Low,23,Customer contacted branch regarding chain adjustment.
2628,849,1145,160,Thirunagar,2026-02-28,Service Inquiry,Oil Change,Low,17,Customer contacted branch regarding oil change.
2629,849,1145,154,Thirunagar,2025-02-08,Complaint,Fuel Leakage,High,16,Fuel dripping observed near fuel line.
2630,849,1145,154,Thirunagar,2024-06-01,Complaint,Low Mileage,Low,24,Mileage lower than expected.
2631,849,1145,160,Thirunagar,2026-01-16,Complaint,Oil Leakage,Medium,24,Oil leakage observed beneath vehicle.
2632,850,1146,268,Cantonment,2024-12-29,General Query,Spare Parts Availability,Low,5,Customer requested information regarding spare parts availability.
2633,850,1146,269,Cantonment,2026-01-05,Complaint,Low Mileage,Low,10,Fuel consumption concern raised.
2634,850,1146,256,Cantonment,2025-11-16,Complaint,Exhaust Heating,Low,24,Customer reports excessive heat near exhaust area.
2635,851,1147,97,Saibaba Colony,2024-11-22,Complaint,Wheel Alignment Issue,Low,20,Vehicle pulling to one side.
2636,851,1147,100,Saibaba Colony,2026-01-05,Complaint,Brake Noise,Medium,3,Brake squeaking sound observed during usage.
2637,851,1147,95,Saibaba Colony,2025-11-10,Complaint,Oil Leakage,Medium,25,Customer reports oil dripping after parking.
2638,852,1149,53,Gandhipuram,2025-03-19,Complaint,Battery Drain,Low,22,Battery losing charge within short periods.
2639,852,1149,59,Gandhipuram,2026-04-19,Service Inquiry,Battery Check,Medium,9,Customer contacted branch regarding battery check.
2640,852,1148,65,Gandhipuram,2024-07-07,Follow Up,Previous Complaint Follow Up,Medium,5,Customer requested update regarding previous complaint follow up.
2641,852,1148,65,Gandhipuram,2025-01-11,Complaint,Tyre Wear,Low,11,Customer concerned about tyre condition.
2642,853,1150,66,Gandhipuram,2024-07-02,Complaint,Headlight Failure,Low,20,Headlight not functioning properly.
2643,853,1150,62,Gandhipuram,2026-05-18,Complaint,Wheel Alignment Issue,Low,8,Wheel alignment inspection requested.
2644,854,1151,73,RS Puram,2024-10-11,Complaint,Oil Leakage,Medium,2,Engine oil leakage suspected.
2645,854,1151,74,RS Puram,2025-08-22,Follow Up,Repair Status Check,Medium,10,Customer requested update regarding repair status check.
2646,855,1152,244,Srirangam,2025-05-09,Complaint,Low Mileage,Low,14,Mileage lower than expected.
2647,855,1153,237,Srirangam,2025-02-17,Complaint,Headlight Failure,Low,19,Customer reports lighting issue.
2648,855,1153,242,Srirangam,2024-10-12,Complaint,Battery Issue,Medium,3,Battery not retaining charge properly.
2649,855,1152,244,Srirangam,2024-07-28,Complaint,Oil Leakage,Medium,22,Customer reports oil dripping after parking.
2650,855,1152,238,Srirangam,2025-07-17,Service Inquiry,General Checkup,Low,7,Customer contacted branch regarding general checkup.
2651,856,1154,128,KK Nagar,2025-01-22,General Query,Service Cost Inquiry,Low,2,Customer requested information regarding service cost inquiry.
2652,856,1154,118,KK Nagar,2026-04-15,Complaint,Self Start Problem,Low,24,Self start mechanism not responding consistently.
2653,856,1154,126,KK Nagar,2025-12-12,Complaint,Headlight Failure,Low,3,Headlamp requires inspection.
2654,856,1154,116,KK Nagar,2024-08-30,Complaint,Battery Issue,Medium,15,Battery not retaining charge properly.
2655,856,1154,122,KK Nagar,2024-10-19,Complaint,Low Mileage,Low,18,Customer dissatisfied with fuel efficiency.
2656,857,1155,226,Suramangalam,2024-08-11,General Query,AMC Plan Details,Low,3,Customer requested information regarding amc plan details.
2657,858,1156,67,RS Puram,2025-12-24,Follow Up,Escalation Follow Up,Medium,21,Customer requested update regarding escalation follow up.
2658,858,1156,74,RS Puram,2026-02-19,Complaint,Oil Leakage,Medium,17,Oil leakage observed beneath vehicle.
2659,858,1156,70,RS Puram,2025-11-20,General Query,Service Center Location,Low,7,Customer requested information regarding service center location.
2660,858,1156,68,RS Puram,2026-02-18,Follow Up,Repair Status Check,Medium,9,Customer requested update regarding repair status check.
2661,859,1157,197,Hasthampatti,2025-08-24,Complaint,Engine Overheating,High,14,Engine temperature rises significantly in traffic conditions.
2662,859,1157,194,Hasthampatti,2025-03-10,Follow Up,Repair Status Check,Medium,4,Customer requested update regarding repair status check.
2663,860,1159,40,Porur,2025-11-28,Complaint,Engine Overheating,High,2,Customer reports engine overheating during long rides.
2664,861,1160,166,Tallakulam,2024-12-10,Complaint,Headlight Failure,Low,6,Customer reports lighting issue.
2665,861,1160,171,Tallakulam,2026-01-08,Service Inquiry,Brake Inspection,Medium,15,Customer contacted branch regarding brake inspection.
2666,861,1160,176,Tallakulam,2024-09-28,Follow Up,Escalation Follow Up,Medium,19,Customer requested update regarding escalation follow up.
2667,861,1160,177,Tallakulam,2024-10-28,Complaint,Battery Drain,Low,7,Battery losing charge within short periods.
2668,862,1161,145,Mattuthavani,2025-03-27,Service Inquiry,Battery Check,Low,7,Customer contacted branch regarding battery check.
2669,862,1161,152,Mattuthavani,2025-09-12,Service Inquiry,Battery Check,Low,3,Customer contacted branch regarding battery check.
2670,863,1162,166,Tallakulam,2025-04-17,Complaint,Suspension Noise,Low,4,Noise noticed while crossing speed breakers.
2671,863,1162,176,Tallakulam,2026-02-09,Complaint,Exhaust Heating,Low,19,Customer concerned about heat from exhaust assembly.
2672,864,1163,106,Singanallur,2024-10-04,Service Inquiry,General Checkup,Low,3,Customer contacted branch regarding general checkup.
2673,864,1163,111,Singanallur,2024-12-07,Complaint,Fuel Leakage,High,11,Customer noticed fuel leakage smell.
2674,865,1164,212,Ammapet,2026-03-16,Service Inquiry,Periodic Service,Medium,6,Customer contacted branch regarding periodic service.
2675,866,1165,276,Woraiyur,2025-07-11,General Query,Service Center Location,Low,13,Customer requested information regarding service center location.
2676,866,1165,279,Woraiyur,2025-11-11,General Query,Warranty Information,Low,19,Customer requested information regarding warranty information.
2677,866,1165,276,Woraiyur,2024-12-27,Complaint,Tyre Wear,Low,7,Tyre replacement may be required.
2678,867,1166,85,Peelamedu,2026-04-06,Complaint,Battery Issue,Medium,10,Battery discharge observed frequently.
2679,867,1166,75,Peelamedu,2025-04-26,Complaint,Battery Issue,Medium,6,Customer reports reduced battery performance.
2680,867,1166,79,Peelamedu,2025-05-19,Follow Up,Escalation Follow Up,Medium,5,Customer requested update regarding escalation follow up.
2681,868,1168,285,KK Nagar Trichy,2024-09-10,Follow Up,Escalation Follow Up,Medium,12,Customer requested update regarding escalation follow up.
2682,868,1167,280,KK Nagar Trichy,2025-09-13,Complaint,Engine Vibration,Low,17,Engine vibration requires inspection.
2683,868,1168,288,KK Nagar Trichy,2025-07-13,Complaint,Clutch Issue,Low,11,Clutch response not smooth.
2684,869,1169,30,Tambaram,2024-08-22,Complaint,Oil Leakage,Medium,18,Oil leakage observed beneath vehicle.
2685,869,1169,24,Tambaram,2025-08-05,Follow Up,Repair Status Check,Medium,10,Customer requested update regarding repair status check.
2686,869,1169,32,Tambaram,2024-06-25,Complaint,Engine Overheating,High,23,Engine temperature rises significantly in traffic conditions.
2687,869,1169,24,Tambaram,2024-06-28,Complaint,Oil Leakage,Medium,4,Engine oil leakage suspected.
2688,869,1169,28,Tambaram,2026-01-31,Complaint,Engine Overheating,High,9,Customer reports engine overheating during long rides.
2689,870,1170,230,Omalur,2025-02-08,Complaint,Fuel Leakage,High,14,Customer noticed fuel leakage smell.
2690,870,1170,231,Omalur,2025-04-23,Service Inquiry,Brake Inspection,Medium,13,Customer contacted branch regarding brake inspection.
2691,870,1170,230,Omalur,2026-03-20,Complaint,Electrical Fault,Low,18,Electrical system malfunction reported.
2692,870,1170,227,Omalur,2025-03-23,Service Inquiry,Engine Inspection,Low,8,Customer contacted branch regarding engine inspection.
2693,870,1170,229,Omalur,2025-08-25,Complaint,Electrical Fault,Low,6,Vehicle experiencing electrical irregularities.
2694,871,1171,266,Cantonment,2025-10-13,General Query,Roadside Assistance,Low,21,Customer requested information regarding roadside assistance.
2695,871,1171,257,Cantonment,2024-07-01,Service Inquiry,Brake Inspection,Low,6,Customer contacted branch regarding brake inspection.
2696,872,1172,238,Srirangam,2024-12-21,Service Inquiry,Battery Check,Medium,18,Customer contacted branch regarding battery check.
2697,873,1173,286,KK Nagar Trichy,2025-03-06,Complaint,Vehicle Not Starting,Low,12,Starting issue reported.
2698,873,1173,285,KK Nagar Trichy,2026-01-29,General Query,Roadside Assistance,Low,17,Customer requested information regarding roadside assistance.
2699,873,1173,290,KK Nagar Trichy,2025-05-25,Complaint,Engine Vibration,Low,6,Engine vibration requires inspection.
2700,873,1173,283,KK Nagar Trichy,2025-04-26,Service Inquiry,Engine Inspection,Medium,12,Customer contacted branch regarding engine inspection.
2701,873,1173,282,KK Nagar Trichy,2025-08-21,Complaint,Tyre Wear,Low,18,Customer concerned about tyre condition.
2702,874,1174,200,Hasthampatti,2025-08-06,Complaint,Battery Issue,Medium,8,Battery not retaining charge properly.
2703,874,1175,197,Hasthampatti,2025-06-14,Complaint,Battery Drain,Low,6,Battery losing charge within short periods.
2704,874,1174,197,Hasthampatti,2026-04-15,General Query,Warranty Information,Low,4,Customer requested information regarding warranty information.
2705,874,1174,200,Hasthampatti,2025-12-14,Complaint,Engine Overheating,High,18,Engine temperature rises significantly in traffic conditions.
2706,875,1176,235,Omalur,2025-07-21,Complaint,Battery Drain,Low,12,Battery draining overnight.
2707,875,1176,229,Omalur,2026-05-15,Complaint,Vehicle Not Starting,Low,2,Starting issue reported.
2708,875,1176,230,Omalur,2025-02-28,Complaint,Engine Vibration,Low,25,Engine vibration requires inspection.
2709,875,1176,232,Omalur,2024-06-11,Complaint,Gear Shift Problem,Low,6,Difficulty shifting gears reported.
2710,876,1177,27,Tambaram,2025-09-07,Complaint,Suspension Noise,Low,17,Customer reports unusual suspension sound.
2711,876,1177,30,Tambaram,2025-12-14,Follow Up,Repair Status Check,Medium,3,Customer requested update regarding repair status check.
2712,876,1177,24,Tambaram,2025-08-05,Complaint,Engine Vibration,Low,22,Engine vibration requires inspection.
2713,876,1177,31,Tambaram,2024-06-07,Follow Up,Escalation Follow Up,Medium,6,Customer requested update regarding escalation follow up.
2714,877,1178,103,Singanallur,2024-09-25,Complaint,Tyre Wear,Low,22,Customer concerned about tyre condition.
2715,878,1179,1,Anna Nagar,2025-02-06,Service Inquiry,Engine Inspection,Medium,6,Customer contacted branch regarding engine inspection.
2716,878,1179,7,Anna Nagar,2024-06-22,Complaint,Low Mileage,Low,23,Mileage lower than expected.
2717,878,1179,5,Anna Nagar,2025-03-26,Complaint,Clutch Issue,Low,4,Customer reports clutch operation issue.
2718,878,1179,3,Anna Nagar,2026-05-02,Complaint,Tyre Wear,Low,15,Tyre replacement may be required.
2719,879,1180,214,Ammapet,2025-11-01,Complaint,Battery Issue,Medium,12,Battery discharge observed frequently.
2720,880,1181,223,Suramangalam,2025-11-21,Complaint,Vehicle Not Starting,Low,2,Starting issue reported.
2721,880,1181,223,Suramangalam,2025-08-14,Service Inquiry,Wheel Alignment,Low,5,Customer contacted branch regarding wheel alignment.
2722,880,1181,221,Suramangalam,2025-09-08,Service Inquiry,Periodic Service,Low,14,Customer contacted branch regarding periodic service.
2723,880,1181,220,Suramangalam,2025-01-11,Follow Up,Previous Complaint Follow Up,Medium,4,Customer requested update regarding previous complaint follow up.
2724,881,1182,48,T Nagar,2025-12-20,Follow Up,Previous Complaint Follow Up,Medium,19,Customer requested update regarding previous complaint follow up.
2725,881,1182,47,T Nagar,2025-07-31,General Query,AMC Plan Details,Low,8,Customer requested information regarding amc plan details.
2726,881,1182,52,T Nagar,2026-03-28,Service Inquiry,Battery Check,Medium,16,Customer contacted branch regarding battery check.
2727,881,1182,47,T Nagar,2026-01-28,Complaint,Engine Vibration,Low,13,Customer reports unusual vibration while riding.
2728,881,1182,51,T Nagar,2024-12-19,Service Inquiry,Oil Change,Medium,9,Customer contacted branch regarding oil change.
2729,882,1183,268,Cantonment,2025-07-11,Complaint,Battery Issue,Medium,13,Battery not retaining charge properly.
2730,883,1185,75,Peelamedu,2025-04-10,Complaint,Tyre Wear,Low,13,Customer concerned about tyre condition.
2731,883,1184,78,Peelamedu,2025-02-14,Complaint,Chain Noise,Low,17,Chain noise reported during riding.
2732,883,1184,78,Peelamedu,2026-03-17,Service Inquiry,Periodic Service,Low,16,Customer contacted branch regarding periodic service.
2733,884,1186,50,T Nagar,2026-05-08,Complaint,Battery Drain,Low,6,Battery losing charge within short periods.
2734,884,1186,50,T Nagar,2025-01-15,Complaint,Oil Leakage,Medium,3,Customer reports oil dripping after parking.
2735,884,1186,43,T Nagar,2025-08-19,Follow Up,Service Status Check,Medium,13,Customer requested update regarding service status check.
2736,884,1186,52,T Nagar,2026-02-04,Complaint,Low Mileage,Low,22,Mileage lower than expected.
2737,885,1188,101,Singanallur,2025-11-03,Service Inquiry,Periodic Service,Medium,19,Customer contacted branch regarding periodic service.
2738,885,1188,101,Singanallur,2026-03-22,Complaint,Clutch Issue,Low,10,Clutch response not smooth.
2739,886,1190,252,Thillai Nagar,2024-06-11,Service Inquiry,Wheel Alignment,Low,22,Customer contacted branch regarding wheel alignment.
